メッシュコード,latitude,longitude,都道府県,市区町村,測定日時,radiation
5540_5418_03,37.092300,140.604000,福島県,石川郡古殿町,2016-09-23 10:29,1.2E-01
5540_5417_07,37.091700,140.597120,福島県,石川郡古殿町,2016-09-23 10:30,1.2E-01
5740_0653_44,38.045770,140.792880,宮城県,柴田郡柴田町,2016-09-23 10:31,1.1E-01
5640_0361_97,37.391666,140.396530,福島県,郡山市,2016-09-23 10:33,1.3E-01
5540_5429_00,37.100700,140.613100,福島県,石川郡古殿町,2016-09-23 10:35,1.9E-01
5640_0371_41,37.395576,140.389590,福島県,郡山市,2016-09-23 10:40,2.0E-01
5540_6326_17,37.184650,140.459090,福島県,石川郡石川町,2016-09-23 10:40,9.2E-02
5540_6316_15,37.176550,140.456630,福島県,石川郡石川町,2016-09-23 10:40,7.5E-02
5540_5419_15,37.092648,140.619190,福島県,石川郡古殿町,2016-09-23 10:41,9.5E-02
5540_0578_30,36.727917,140.725650,茨城県,高萩市,2016-09-23 10:41,7.0E-02
5540_6306_45,37.170350,140.457020,福島県,石川郡石川町,2016-09-23 10:41,1.0E-01
5640_1504_08,37.416737,140.686160,福島県,田村市,2016-09-23 10:42,7.7E-02
5640_1523_43,37.436924,140.666490,福島県,田村市,2016-09-23 10:43,1.6E-01
5740_0652_64,38.046734,140.780730,宮城県,柴田郡柴田町,2016-09-23 10:43,9.7E-02
5640_1534_03,37.441940,140.678770,福島県,田村市,2016-09-23 10:44,1.2E-01
5640_1533_76,37.447735,140.670380,福島県,田村市,2016-09-23 10:44,1.4E-01
5640_1525_83,37.440605,140.692170,福島県,田村市,2016-09-23 10:45,1.1E-01
5640_1535_32,37.444440,140.691040,福島県,田村市,2016-09-23 10:46,2.5E-01
5640_1514_77,37.431244,140.683800,福島県,田村市,2016-09-23 10:47,1.0E-01
5640_1524_01,37.433880,140.676970,福島県,田村市,2016-09-23 10:47,9.8E-02
5640_7551_49,37.961980,140.648960,宮城県,白石市,2016-09-23 10:47,1.5E-01
5540_5409_15,37.084583,140.618930,福島県,石川郡古殿町,2016-09-23 10:47,1.0E-01
5640_1513_78,37.430940,140.672930,福島県,田村市,2016-09-23 10:48,1.2E-01
5640_1505_11,37.418270,140.689820,福島県,田村市,2016-09-23 10:49,1.0E-01
5740_0651_34,38.044914,140.768100,宮城県,柴田郡柴田町,2016-09-23 10:51,1.1E-01
5640_0350_87,37.381668,140.384870,福島県,郡山市,2016-09-23 10:51,1.0E-01
5540_4499_60,37.080593,140.612880,福島県,石川郡古殿町,2016-09-23 10:54,1.3E-01
5640_0594_08,37.408880,140.685400,福島県,田村市,2016-09-23 10:55,1.1E-01
5740_0631_44,38.028625,140.767530,宮城県,角田市,2016-09-23 10:57,1.0E-01
5640_7531_92,37.949516,140.640460,宮城県,白石市,2016-09-23 10:58,4.8E-01
5640_0351_34,37.377520,140.392990,福島県,郡山市,2016-09-23 10:59,9.2E-02
5540_4498_37,37.078236,140.608780,福島県,石川郡古殿町,2016-09-23 11:00,1.1E-01
5640_5526_29,37.768745,140.712390,福島県,相馬市,2016-09-23 11:02,6.0E-01
5640_0584_47,37.403540,140.683780,福島県,田村市,2016-09-23 11:03,1.1E-01
5740_0632_55,38.029224,140.781540,宮城県,角田市,2016-09-23 11:03,9.5E-02
5640_7530_59,37.946266,140.636830,宮城県,白石市,2016-09-23 11:04,1.5E-01
5540_0588_52,36.738270,140.727840,茨城県,高萩市,2016-09-23 11:04,7.0E-02
5640_5527_22,37.768740,140.715360,福島県,相馬市,2016-09-23 11:09,3.8E-01
5740_0633_52,38.029274,140.790470,宮城県,角田市,2016-09-23 11:10,9.7E-02
5640_7541_54,37.954746,140.643300,宮城県,白石市,2016-09-23 11:13,1.5E-01
5640_5528_61,37.772060,140.726440,福島県,相馬市,2016-09-23 11:14,3.1E-01
5540_0587_67,36.739098,140.721710,茨城県,高萩市,2016-09-23 11:16,7.0E-02
5640_0360_70,37.389435,140.375690,福島県,郡山市,2016-09-23 11:17,1.6E-01
5540_4479_67,37.063698,140.622240,福島県,石川郡古殿町,2016-09-23 11:17,1.3E-01
5540_4488_47,37.070180,140.609500,福島県,石川郡古殿町,2016-09-23 11:20,1.3E-01
5740_0642_49,38.037228,140.786300,宮城県,角田市,2016-09-23 11:21,1.5E-01
5640_7540_41,37.953815,140.627120,宮城県,白石市,2016-09-23 11:22,1.4E-01
5540_4497_86,37.082130,140.595960,福島県,石川郡古殿町,2016-09-23 11:26,1.3E-01
5740_0643_40,38.037235,140.788360,宮城県,角田市,2016-09-23 11:27,1.2E-01
5640_0370_11,37.392776,140.377370,福島県,郡山市,2016-09-23 11:27,1.9E-01
5540_4489_46,37.070230,140.620090,福島県,石川郡古殿町,2016-09-23 11:27,1.5E-01
5640_0575_74,37.398125,140.693270,福島県,田村市,2016-09-23 11:29,9.4E-02
5540_0598_43,36.745003,140.729320,茨城県,高萩市,2016-09-23 11:31,7.2E-02
5540_5408_96,37.091420,140.607900,福島県,石川郡古殿町,2016-09-23 11:32,1.2E-01
5640_0576_12,37.392590,140.702900,福島県,田村市,2016-09-23 11:35,2.0E-01
5640_7550_21,37.960545,140.626620,宮城県,白石市,2016-09-23 11:35,1.2E-01
5640_0574_47,37.395287,140.684050,福島県,田村市,2016-09-23 11:37,1.6E-01
5740_0634_32,38.027973,140.803670,宮城県,角田市,2016-09-23 11:38,1.1E-01
5640_5631_02,37.775543,140.765440,福島県,相馬市,2016-09-23 11:38,3.9E-01
5640_0269_95,37.391254,140.369520,福島県,郡山市,2016-09-23 11:38,3.2E-01
5640_7469_19,37.968240,140.624730,宮城県,白石市,2016-09-23 11:41,1.7E-01
5640_0566_72,37.389893,140.702960,福島県,田村市,2016-09-23 11:42,1.8E-01
5540_0597_38,36.744960,140.723080,茨城県,高萩市,2016-09-23 11:42,7.0E-02
5740_0644_73,38.039380,140.804120,宮城県,角田市,2016-09-23 11:44,9.0E-02
5640_0279_03,37.391987,140.367020,福島県,郡山市,2016-09-23 11:44,1.5E-01
5540_5416_27,37.093650,140.583770,福島県,石川郡古殿町,2016-09-23 11:50,1.2E-01
5640_7570_46,37.978783,140.633240,宮城県,白石市,2016-09-23 11:51,8.6E-02
5740_0654_35,38.044582,140.806380,宮城県,角田市,2016-09-23 11:54,9.5E-02
5640_0287_09,37.400776,140.349040,福島県,郡山市,2016-09-23 11:55,1.3E-01
5740_0664_65,38.055440,140.806290,宮城県,柴田郡柴田町,2016-09-23 11:59,9.5E-02
5640_7580_43,37.986774,140.629670,宮城県,白石市,2016-09-23 12:00,1.2E-01
5640_0585_54,37.404186,140.693370,福島県,田村市,2016-09-23 12:01,9.8E-02
5640_0565_28,37.385605,140.698360,福島県,田村市,2016-09-23 12:02,1.7E-01
5640_0278_97,37.399967,140.359570,福島県,郡山市,2016-09-23 12:04,1.1E-01
5740_0674_44,38.062176,140.805530,宮城県,柴田郡柴田町,2016-09-23 12:05,7.5E-02
5540_5406_13,37.084557,140.578780,福島県,石川郡古殿町,2016-09-23 12:06,1.1E-01
5540_4496_71,37.080967,140.577090,福島県,石川郡古殿町,2016-09-23 12:07,1.0E-01
5640_0289_10,37.401120,140.362530,福島県,郡山市,2016-09-23 12:09,1.3E-01
5540_0566_60,36.722256,140.700800,茨城県,高萩市,2016-09-23 12:09,8.0E-02
5640_7489_23,37.985046,140.616620,宮城県,白石市,2016-09-23 12:10,1.1E-01
5640_0595_34,37.411290,140.693020,福島県,田村市,2016-09-23 12:12,9.4E-02
5640_0564_45,37.386750,140.682140,福島県,田村市,2016-09-23 12:15,1.2E-01
5640_7489_30,37.986115,140.613570,宮城県,白石市,2016-09-23 12:17,5.2E-02
5640_0298_18,37.409496,140.360580,福島県,郡山市,2016-09-23 12:17,2.5E-01
5540_0567_73,36.722620,140.716320,茨城県,高萩市,2016-09-23 12:25,8.8E-02
5640_0299_03,37.408974,140.367110,福島県,郡山市,2016-09-23 12:29,1.3E-01
5640_0596_22,37.410350,140.702510,福島県,田村市,2016-09-23 12:31,1.4E-01
5640_0380_32,37.403130,140.377900,福島県,郡山市,2016-09-23 12:40,1.2E-01
5640_1506_36,37.419280,140.708050,福島県,田村市,2016-09-23 12:43,1.4E-01
5640_0391_14,37.409760,140.393400,福島県,郡山市,2016-09-23 12:54,1.1E-01
5640_1516_33,37.428330,140.704470,福島県,田村市,2016-09-23 12:58,1.4E-01
5540_1508_33,36.752550,140.729050,茨城県,北茨城市,2016-09-23 13:03,8.0E-02
5640_0392_32,37.411533,140.402730,福島県,郡山市,2016-09-23 13:07,8.2E-02
5740_0685_68,38.071680,140.823490,宮城県,角田市,2016-09-23 13:09,8.4E-02
5740_0675_56,38.062775,140.820950,宮城県,角田市,2016-09-23 13:14,6.4E-02
5740_0665_74,38.056090,140.817980,宮城県,角田市,2016-09-23 13:19,8.4E-02
5640_0383_30,37.402557,140.413740,福島県,郡山市,2016-09-23 13:21,1.1E-01
5540_1507_82,36.756670,140.716160,茨城県,北茨城市,2016-09-23 13:25,7.0E-02
5640_5538_08,37.775640,140.735600,福島県,相馬市,2016-09-23 13:27,1.8E-01
5640_0382_89,37.406673,140.412060,福島県,郡山市,2016-09-23 13:27,1.2E-01
5540_6325_10,37.184620,140.438050,福島県,石川郡石川町,2016-09-23 13:27,1.0E-01
5740_0655_44,38.045140,140.818050,宮城県,角田市,2016-09-23 13:28,8.4E-02
5540_6324_38,37.186577,140.435820,福島県,石川郡石川町,2016-09-23 13:28,9.0E-02
5740_0645_42,38.037003,140.815720,宮城県,角田市,2016-09-23 13:35,1.1E-01
5640_0390_47,37.411810,140.384670,福島県,郡山市,2016-09-23 13:40,1.7E-01
5740_0635_54,38.029700,140.817670,宮城県,角田市,2016-09-23 13:44,7.9E-02
5640_1300_06,37.416794,140.383070,福島県,郡山市,2016-09-23 13:47,8.8E-02
5540_0596_85,36.748356,140.707100,茨城県,高萩市,2016-09-23 13:48,1.0E-01
5640_5529_24,37.768350,140.743560,福島県,相馬市,2016-09-23 13:58,1.8E-01
5640_5539_12,37.776268,140.740970,福島県,相馬市,2016-09-23 13:59,2.4E-01
5640_1310_07,37.425198,140.383880,福島県,郡山市,2016-09-23 14:00,1.5E-01
5540_6315_94,37.183186,140.443180,福島県,石川郡石川町,2016-09-23 14:00,1.0E-01
5540_1506_37,36.753090,140.708790,茨城県,北茨城市,2016-09-23 14:02,1.0E-01
5540_6314_43,37.179110,140.429140,福島県,石川郡石川町,2016-09-23 14:04,8.5E-02
5540_1516_36,36.760956,140.708470,茨城県,北茨城市,2016-09-23 14:12,9.6E-02
5640_1209_61,37.421936,140.364120,福島県,郡山市,2016-09-23 14:15,7.8E-02
5540_1517_44,36.762386,140.718640,茨城県,北茨城市,2016-09-23 14:30,7.6E-02
5540_1527_37,36.769196,140.721300,茨城県,北茨城市,2016-09-23 14:42,7.0E-02
5540_1526_47,36.770440,140.709820,茨城県,北茨城市,2016-09-23 14:59,7.0E-02
5540_1528_88,36.774002,140.735430,茨城県,北茨城市,2016-09-23 15:19,7.0E-02
5540_1539_34,36.777996,140.743410,茨城県,北茨城市,2016-09-23 15:47,8.0E-02
5540_1529_83,36.773632,140.742390,茨城県,北茨城市,2016-09-23 15:58,7.8E-02
5540_1518_59,36.762890,140.736940,茨城県,北茨城市,2016-09-23 16:11,8.4E-02
5640_1564_30,37.469240,140.676120,福島県,田村市,2016-09-26 08:52,1.5E-01
5640_1563_56,37.471024,140.670940,福島県,田村市,2016-09-26 09:05,2.3E-01
5540_6100_43,37.170742,140.128970,福島県,西白河郡西郷村,2016-09-26 09:13,1.1E-01
5541_7071_24,37.310400,141.018690,福島県,双葉郡楢葉町,2016-09-26 09:19,2.9E-01
5640_7642_45,37.953773,140.781430,宮城県,角田市,2016-09-26 09:21,7.3E-02
5541_7061_86,37.307487,141.020920,福島県,双葉郡楢葉町,2016-09-26 09:21,2.9E-01
5540_6103_67,37.172160,140.171950,福島県,西白河郡西郷村,2016-09-26 09:22,1.6E-01
5541_7051_71,37.297737,141.014590,福島県,双葉郡楢葉町,2016-09-26 09:29,1.6E-01
5541_7031_11,37.276340,141.014800,福島県,双葉郡楢葉町,2016-09-26 09:30,8.6E-02
5541_7021_00,37.267418,141.013260,福島県,双葉郡楢葉町,2016-09-26 09:30,2.1E-01
5640_1561_73,37.473150,140.642090,福島県,田村市,2016-09-26 09:31,1.5E-01
5541_7020_88,37.274162,141.010330,福島県,双葉郡楢葉町,2016-09-26 09:31,2.1E-01
5541_7011_81,37.265343,141.014820,福島県,双葉郡楢葉町,2016-09-26 09:31,1.4E-01
5540_6113_41,37.178875,140.164730,福島県,西白河郡西郷村,2016-09-26 09:33,2.0E-01
5540_6102_95,37.174957,140.156280,福島県,西白河郡西郷村,2016-09-26 09:33,1.3E-01
5640_1572_61,37.480050,140.651640,福島県,田村市,2016-09-26 09:40,1.7E-01
5640_7643_46,37.954030,140.795580,宮城県,角田市,2016-09-26 09:40,1.6E-01
5540_7759_18,37.292866,140.997530,福島県,双葉郡楢葉町,2016-09-26 09:42,2.0E-01
5640_7633_56,37.946160,140.795010,宮城県,角田市,2016-09-26 09:45,2.0E-01
5640_2778_17,37.559452,140.984120,福島県,南相馬市,2016-09-26 09:48,1.2E-01
5640_7623_67,37.938760,140.797060,宮城県,角田市,2016-09-26 09:49,1.1E-01
5540_7769_17,37.300907,140.996950,福島県,双葉郡楢葉町,2016-09-26 09:51,2.9E-01
5540_6112_40,37.178450,140.150160,福島県,西白河郡西郷村,2016-09-26 09:52,1.8E-01
5640_7624_64,37.938780,140.805970,宮城県,角田市,2016-09-26 09:54,1.2E-01
5640_1571_27,37.476770,140.647420,福島県,田村市,2016-09-26 09:56,1.9E-01
5640_2768_85,37.556930,140.981310,福島県,南相馬市,2016-09-26 09:56,2.8E-01
5541_7060_34,37.303318,141.005970,福島県,双葉郡楢葉町,2016-09-26 09:58,6.4E-01
5640_7634_13,37.942886,140.804860,宮城県,角田市,2016-09-26 10:02,1.0E-01
5640_2767_88,37.557480,140.973050,福島県,南相馬市,2016-09-26 10:04,3.7E-01
5541_7050_01,37.292263,141.001820,福島県,双葉郡楢葉町,2016-09-26 10:06,3.9E-01
5640_7644_14,37.951035,140.806150,宮城県,角田市,2016-09-26 10:07,1.7E-01
5541_7041_41,37.286785,141.014630,福島県,双葉郡楢葉町,2016-09-26 10:07,2.9E-01
5640_3402_68,37.588512,140.535050,福島県,二本松市,2016-09-26 10:08,5.3E-01
5640_2777_74,37.564400,140.967860,福島県,南相馬市,2016-09-26 10:12,3.4E-01
5640_7625_83,37.940086,140.816400,宮城県,角田市,2016-09-26 10:13,1.1E-01
5540_7749_99,37.291490,140.999540,福島県,双葉郡楢葉町,2016-09-26 10:15,2.0E-01
5640_1574_26,37.476933,140.683410,福島県,田村市,2016-09-26 10:16,2.0E-01
5640_2787_21,37.569008,140.964320,福島県,南相馬市,2016-09-26 10:16,1.4E-01
5640_3412_66,37.596690,140.533680,福島県,二本松市,2016-09-26 10:18,5.0E-01
5640_7635_06,37.941930,140.820890,宮城県,角田市,2016-09-26 10:20,7.0E-02
5640_1575_82,37.481808,140.690890,福島県,田村市,2016-09-26 10:22,2.4E-01
5640_2786_48,37.570080,140.961230,福島県,南相馬市,2016-09-26 10:24,2.9E-01
5640_7626_24,37.935448,140.830810,宮城県,角田市,2016-09-26 10:25,5.1E-02
5640_3422_56,37.604640,140.532840,福島県,二本松市,2016-09-26 10:25,4.3E-01
5541_7040_20,37.285230,141.000600,福島県,双葉郡楢葉町,2016-09-26 10:26,8.0E-02
5640_1585_54,37.487644,140.693200,福島県,田村市,2016-09-26 10:29,1.8E-01
5640_7616_87,37.932205,140.834880,宮城県,角田市,2016-09-26 10:30,1.2E-01
5640_2776_27,37.560540,140.959490,福島県,南相馬市,2016-09-26 10:30,4.2E-01
5640_7627_30,37.936260,140.838290,宮城県,角田市,2016-09-26 10:34,1.6E-01
5640_1586_44,37.486910,140.705140,福島県,田村市,2016-09-26 10:35,2.6E-01
5540_6121_42,37.187020,140.140060,福島県,西白河郡西郷村,2016-09-26 10:37,2.2E-01
5540_6120_88,37.190180,140.135010,福島県,西白河郡西郷村,2016-09-26 10:37,1.5E-01
5540_6111_49,37.179073,140.149170,福島県,西白河郡西郷村,2016-09-26 10:37,1.9E-01
5640_2766_67,37.555430,140.959290,福島県,南相馬市,2016-09-26 10:38,1.9E-01
5640_3432_15,37.609200,140.531800,福島県,二本松市,2016-09-26 10:38,3.9E-01
5640_7636_27,37.944040,140.834900,宮城県,角田市,2016-09-26 10:41,1.3E-01
5640_2757_62,37.547050,140.965930,福島県,南相馬市,2016-09-26 10:44,1.8E-01
5540_6779_56,37.229626,140.995650,福島県,双葉郡広野町,2016-09-26 10:45,1.4E-01
5640_7637_43,37.945460,140.841860,宮城県,角田市,2016-09-26 10:47,1.1E-01
5540_6130_13,37.193264,140.129150,福島県,西白河郡西郷村,2016-09-26 10:50,2.1E-01
5640_1596_47,37.495720,140.708950,福島県,田村市,2016-09-26 10:53,2.1E-01
5640_3433_97,37.616512,140.546980,福島県,二本松市,2016-09-26 10:53,3.0E-01
5540_6769_96,37.224277,140.995360,福島県,双葉郡広野町,2016-09-26 10:54,1.8E-01
5640_2737_36,37.527900,140.971130,福島県,南相馬市,2016-09-26 10:54,4.8E-01
5640_7647_32,37.952553,140.840100,宮城県,角田市,2016-09-26 10:57,1.1E-01
5640_1597_20,37.493404,140.712920,福島県,田村市,2016-09-26 11:03,3.5E-01
5640_3423_97,37.607990,140.547100,福島県,二本松市,2016-09-26 11:03,3.7E-01
5640_7646_68,37.955610,140.836170,宮城県,角田市,2016-09-26 11:04,1.2E-01
5540_6759_44,37.212380,140.992630,福島県,双葉郡広野町,2016-09-26 11:05,9.7E-02
5640_2735_58,37.529260,140.947720,福島県,南相馬市,2016-09-26 11:05,1.4E+00
5640_3423_46,37.604046,140.545240,福島県,二本松市,2016-09-26 11:08,3.7E-01
5540_6141_11,37.201270,140.139160,福島県,白河市,2016-09-26 11:08,2.4E-01
5640_2736_32,37.528244,140.953220,福島県,南相馬市,2016-09-26 11:10,5.9E-01
5640_2745_25,37.535750,140.944690,福島県,南相馬市,2016-09-26 11:10,7.9E-01
5640_2756_12,37.543064,140.952510,福島県,南相馬市,2016-09-26 11:15,7.5E-01
5540_6749_42,37.203530,140.990570,福島県,双葉郡広野町,2016-09-26 11:16,1.5E-01
5640_1595_24,37.494015,140.692640,福島県,田村市,2016-09-26 11:19,3.6E-01
5640_3424_45,37.603714,140.557480,福島県,二本松市,2016-09-26 11:21,3.2E-01
5640_2755_56,37.546310,140.945190,福島県,南相馬市,2016-09-26 11:23,3.5E-01
5540_6748_39,37.202896,140.986270,福島県,双葉郡広野町,2016-09-26 11:25,2.8E-01
5640_1584_67,37.489063,140.684220,福島県,田村市,2016-09-26 11:29,2.2E-01
5640_2765_74,37.555890,140.942920,福島県,南相馬市,2016-09-26 11:29,7.8E-01
5640_3434_57,37.612750,140.559980,福島県,二本松市,2016-09-26 11:30,3.3E-01
5640_6699_46,37.911716,140.870590,宮城県,亘理郡山元町,2016-09-26 11:31,7.9E-02
5640_7607_25,37.918503,140.844470,宮城県,角田市,2016-09-26 11:31,1.1E-01
5640_7617_04,37.925293,140.843670,宮城県,角田市,2016-09-26 11:31,1.6E-01
5640_2754_98,37.549976,140.935750,福島県,南相馬市,2016-09-26 11:33,2.5E-01
5640_1594_53,37.496014,140.679400,福島県,田村市,2016-09-26 11:35,2.4E-01
5640_3435_71,37.614925,140.564070,福島県,二本松市,2016-09-26 11:36,4.4E-01
5640_6689_36,37.902763,140.871050,宮城県,亘理郡山元町,2016-09-26 11:37,6.8E-02
5540_6739_91,37.199530,140.989030,福島県,双葉郡広野町,2016-09-26 11:38,1.3E-01
5640_1593_54,37.496464,140.668690,福島県,田村市,2016-09-26 11:40,2.5E-01
5640_2754_19,37.543316,140.936520,福島県,南相馬市,2016-09-26 11:41,3.9E-01
5640_3445_38,37.619380,140.572510,福島県,二本松市,2016-09-26 11:43,3.2E-01
5540_5201_52,37.087555,140.266040,福島県,白河市,2016-09-26 11:43,1.2E-01
5540_4281_76,37.073185,140.270750,福島県,白河市,2016-09-26 11:44,1.0E-01
5540_4272_71,37.064300,140.276610,福島県,白河市,2016-09-26 11:44,6.8E-02
5640_2503_36,37.502975,140.670640,福島県,田村市,2016-09-26 11:45,2.1E-01
5540_4282_47,37.070065,140.284650,福島県,白河市,2016-09-26 11:45,9.0E-02
5640_6790_90,37.916386,140.876220,宮城県,亘理郡山元町,2016-09-26 11:47,1.3E-01
5540_6738_82,37.198807,140.978180,福島県,双葉郡広野町,2016-09-26 11:50,1.4E-01
5640_2502_68,37.505154,140.660840,福島県,田村市,2016-09-26 11:51,2.0E-01
5640_7609_47,37.920094,140.871830,宮城県,亘理郡山元町,2016-09-26 11:52,1.1E-01
5640_2734_57,37.529926,140.934370,福島県,南相馬市,2016-09-26 11:54,3.5E-01
5540_6737_78,37.197850,140.972720,福島県,双葉郡広野町,2016-09-26 11:55,1.6E-01
5640_7619_06,37.925190,140.870560,宮城県,亘理郡山元町,2016-09-26 11:58,9.5E-02
5640_3437_32,37.611446,140.591000,福島県,二本松市,2016-09-26 11:59,2.8E-01
5640_1592_37,37.494580,140.659930,福島県,田村市,2016-09-26 12:01,8.3E-02
5640_2733_97,37.532566,140.921460,福島県,南相馬市,2016-09-26 12:02,1.7E+00
5640_7629_74,37.939632,140.868410,宮城県,亘理郡山元町,2016-09-26 12:03,1.4E-01
5640_3436_06,37.608784,140.583620,福島県,二本松市,2016-09-26 12:04,3.3E-01
5640_1582_76,37.489720,140.657650,福島県,田村市,2016-09-26 12:10,1.3E-01
5640_3426_32,37.602660,140.578170,福島県,二本松市,2016-09-26 12:10,6.9E-02
5640_7639_75,37.947563,140.869600,宮城県,亘理郡山元町,2016-09-26 12:16,1.5E-01
5640_7649_39,37.952670,140.874180,宮城県,亘理郡山元町,2016-09-26 12:16,1.6E-01
5640_3425_45,37.603783,140.569340,福島県,二本松市,2016-09-26 12:17,3.4E-01
5640_1581_17,37.484394,140.647250,福島県,田村市,2016-09-26 12:20,1.7E-01
5640_7740_73,37.956364,140.878810,宮城県,亘理郡山元町,2016-09-26 12:21,8.4E-02
5640_3415_27,37.593414,140.571410,福島県,二本松市,2016-09-26 12:24,2.3E-01
5640_2501_19,37.501137,140.649870,福島県,田村市,2016-09-26 12:34,2.0E-01
5640_3405_96,37.590885,140.570050,福島県,二本松市,2016-09-26 12:37,1.1E-01
5640_3414_49,37.595432,140.561700,福島県,二本松市,2016-09-26 12:48,5.2E-01
